store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
11,3,2014-09-10,6875,1150,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,10,37,0,5.98,34,FALSE
4,3,2015-04-29,9420,1264,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2015,4,29,18,0,7.45,67,FALSE
30,4,2014-10-02,6705,903,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,10,2,40,0,7.43,8,FALSE
23,4,2014-11-13,5669,513,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,11,13,46,0,11.05,111,FALSE
41,2,2015-04-21,4268,341,1,0,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,4,21,17,0,12.52,-1,FALSE
24,6,2014-10-04,8643,791,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,10,4,40,1,10.93,175,FALSE
37,3,2015-07-08,5547,633,1,0,none,0,c,a,4230,12,2014,0,0,0,None,1,2015,7,8,28,0,8.76,7,FALSE
47,5,2015-02-20,7496,887,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,2,20,8,0,8.45,22,FALSE
26,2,2015-05-12,5019,433,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,5,12,20,0,11.59,-1,FALSE
44,1,2015-05-04,8069,834,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2015,5,4,19,0,9.68,47,FALSE
48,2,2014-09-16,4435,428,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,9,16,38,0,10.36,28,FALSE
29,4,2015-04-09,5779,583,1,0,none,1,d,c,2170,0,0,0,0,0,None,0,2015,4,9,15,0,9.91,-1,FALSE
40,2,2015-06-23,3798,561,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,23,26,0,6.77,-1,FALSE
35,3,2015-03-04,11089,767,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,3,4,10,0,14.46,173,FALSE
42,6,2015-05-02,11015,1183,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,5,2,18,1,9.31,-1,FALSE
20,6,2015-07-25,6588,643,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,7,25,30,1,10.25,74,FALSE
20,2,2015-04-14,10032,1032,1,1,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,4,14,16,0,9.72,71,FALSE
14,3,2014-09-10,4732,580,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,10,37,0,8.16,6,FALSE
22,6,2015-07-25,3540,415,1,0,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,7,25,30,1,8.53,-1,FALSE
44,3,2014-10-08,6108,722,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,10,8,41,0,8.46,40,FALSE
10,4,2015-04-02,6725,724,1,1,none,1,a,a,3160,9,2009,0,0,0,None,1,2015,4,2,14,0,9.29,67,FALSE
17,4,2014-10-02,7808,973,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,10,2,40,0,8.02,106,FALSE
22,1,2015-05-04,6671,666,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,5,4,19,0,10.02,-1,FALSE
9,3,2015-02-25,5991,584,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,2,25,9,0,10.26,174,FALSE
18,4,2014-11-20,5538,657,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,11,20,47,0,8.43,53,FALSE
8,1,2015-07-06,6740,805,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,7,6,28,0,8.37,9,FALSE
40,5,2015-03-20,3775,508,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,3,20,12,0,7.43,-1,FALSE
3,1,2014-09-22,4658,583,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,22,39,0,7.99,93,FALSE
11,1,2015-02-16,9773,1185,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,2,16,8,0,8.25,39,FALSE
8,2,2015-06-23,5501,759,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,6,23,26,0,7.25,8,FALSE
47,2,2015-02-17,8562,983,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,2,17,8,0,8.71,22,FALSE
48,3,2015-06-03,3866,404,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,6,3,23,0,9.57,37,FALSE
21,6,2014-12-13,6560,614,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,12,13,50,1,10.68,182,FALSE
21,4,2015-06-25,3441,357,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,6,25,26,0,9.64,188,FALSE
19,4,2014-09-04,8051,725,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,9,4,36,0,11.1,-1,FALSE
27,6,2015-03-07,7419,870,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,3,7,10,1,8.53,122,FALSE
49,6,2014-11-22,7776,597,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,11,22,47,1,13.03,86,FALSE
11,4,2015-03-05,8051,1162,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,3,5,10,0,6.93,40,FALSE
39,2,2015-06-23,3573,479,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,6,23,26,0,7.46,104,FALSE
50,6,2014-12-20,6922,553,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,12,20,51,1,12.52,61,FALSE
3,2,2014-08-19,8854,884,1,1,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,19,34,0,10.02,92,FALSE
26,4,2015-07-02,8172,608,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2015,7,2,27,0,13.44,-1,FALSE
19,5,2015-03-13,7023,659,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,3,13,11,0,10.66,-1,FALSE
28,3,2015-04-01,7145,695,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,4,1,14,0,10.28,6,FALSE
39,1,2015-01-05,8094,938,1,1,none,1,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,1,5,2,0,8.63,99,FALSE
16,2,2014-08-12,6601,757,1,0,none,1,a,c,3270,0,0,0,0,0,None,0,2014,8,12,33,0,8.72,-1,FALSE
18,1,2015-03-30,12473,1011,1,1,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,3,30,14,0,12.34,57,TRUE
17,5,2014-12-05,9285,1023,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,12,5,49,0,9.08,108,FALSE
36,6,2015-07-04,9217,1047,1,0,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,7,4,27,1,8.8,145,FALSE
47,5,2015-05-08,8512,1007,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,5,8,19,0,8.45,25,FALSE
46,4,2015-03-26,3890,544,1,0,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,3,26,13,0,7.15,114,FALSE
18,1,2015-06-01,10373,952,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,10.9,60,FALSE
21,1,2015-04-27,8781,673,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,4,27,18,0,13.05,186,FALSE
25,6,2015-07-18,7861,1091,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,7,18,29,1,7.21,147,FALSE
23,2,2015-03-17,6588,517,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,3,17,12,0,12.74,115,FALSE
45,4,2015-03-19,5935,440,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,3,19,12,0,13.49,13,FALSE
34,6,2014-08-09,6299,847,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,8,9,32,1,7.44,59,FALSE
49,4,2014-09-04,7237,516,1,1,none,1,d,c,18010,9,2007,0,0,0,None,1,2014,9,4,36,0,14.03,84,FALSE
41,3,2015-06-10,4913,373,1,0,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,6,10,24,0,13.17,-1,FALSE
49,2,2015-07-28,9694,614,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,7,28,31,0,15.79,94,FALSE
20,6,2015-03-07,5686,560,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,3,7,10,1,10.15,70,FALSE
8,4,2015-06-11,5703,790,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,6,11,24,0,7.22,8,FALSE
43,6,2015-04-11,4518,432,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,4,11,15,1,10.46,-1,FALSE
31,1,2014-08-18,8116,674,1,1,none,1,d,c,9800,7,2012,0,0,0,None,1,2014,8,18,34,0,12.04,25,FALSE
30,2,2015-02-10,4182,675,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,2,10,7,0,6.2,12,FALSE
19,2,2015-02-24,6234,631,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,2,24,9,0,9.88,-1,FALSE
10,1,2014-12-01,7440,732,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,12,1,49,0,10.16,63,FALSE
32,2,2015-05-12,3236,443,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,12,20,0,7.3,-1,FALSE
40,4,2015-02-26,3874,543,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,26,9,0,7.13,-1,FALSE
1,6,2015-02-07,4663,599,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,2,7,6,1,7.78,77,FALSE
29,4,2015-03-05,8676,750,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,3,5,10,0,11.57,-1,FALSE
4,5,2014-12-12,8403,1249,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2014,12,12,50,0,6.73,63,FALSE
6,2,2015-03-24,3989,517,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,3,24,13,0,7.72,15,FALSE
48,6,2015-04-18,3164,281,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,4,18,16,1,11.26,35,FALSE
44,3,2014-09-03,7652,869,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,9,3,36,0,8.81,39,FALSE
46,3,2015-04-01,7431,783,1,1,none,1,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,4,1,14,0,9.49,115,FALSE
6,4,2014-08-28,3962,502,1,0,none,1,a,a,310,12,2013,0,0,0,None,1,2014,8,28,35,0,7.89,8,FALSE
24,4,2015-04-16,10016,866,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,4,16,16,0,11.57,181,FALSE
13,5,2015-07-03,8948,441,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,7,3,27,0,20.29,-1,FALSE
40,3,2014-10-08,4516,633,1,1,none,1,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,10,8,41,0,7.13,-1,FALSE
31,5,2015-02-13,6046,614,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,2,13,7,0,9.85,31,FALSE
12,5,2015-01-23,6035,813,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,1,23,4,0,7.42,-1,FALSE
23,5,2014-10-31,5864,591,1,0,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,10,31,44,0,9.92,110,FALSE
4,4,2015-03-12,7046,1043,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,3,12,11,0,6.76,66,FALSE
48,2,2014-12-23,6183,650,1,0,none,1,a,a,1060,5,2012,0,0,0,None,1,2014,12,23,52,0,9.51,31,TRUE
23,6,2015-03-14,4791,445,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,3,14,11,1,10.77,115,FALSE
7,3,2014-09-03,10774,1129,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,9,3,36,0,9.54,17,FALSE
10,1,2014-09-22,5177,594,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,9,22,39,0,8.72,60,FALSE
19,4,2015-07-09,5230,573,1,0,none,1,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,7,9,28,0,9.13,-1,FALSE
7,3,2015-06-24,6913,788,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,6,24,26,0,8.77,26,FALSE
39,2,2014-10-07,5849,660,1,1,none,1,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,10,7,41,0,8.86,96,FALSE
9,2,2014-12-23,10636,988,1,0,none,1,a,c,2030,8,2000,0,0,0,None,1,2014,12,23,52,0,10.77,172,FALSE
25,1,2015-06-22,10972,1502,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,22,26,0,7.3,146,FALSE
22,6,2015-06-13,3615,392,1,0,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,6,13,24,1,9.22,-1,FALSE
4,5,2015-07-10,9177,1245,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,7,10,28,0,7.37,70,FALSE
25,1,2014-08-04,13970,1764,1,1,none,1,c,a,430,4,2003,0,0,0,None,1,2014,8,4,32,0,7.92,136,FALSE
38,3,2015-07-01,7684,583,1,1,none,1,d,a,1090,4,2007,0,0,0,None,1,2015,7,1,27,0,13.18,99,FALSE
30,5,2015-03-20,3732,572,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,3,20,12,0,6.52,13,FALSE
48,6,2015-03-28,2983,308,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,3,28,13,1,9.69,34,FALSE
17,2,2014-12-16,14160,1348,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,12,16,51,0,10.5,108,TRUE
42,5,2014-09-05,10938,1263,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,5,36,0,8.66,-1,FALSE
28,6,2015-01-24,1744,213,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,1,24,4,1,8.19,3,FALSE
3,1,2015-03-16,8998,869,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,3,16,12,0,10.35,99,FALSE
13,6,2015-05-16,4519,352,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,16,20,1,12.84,-1,FALSE
19,4,2015-01-08,5623,542,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,1,8,2,0,10.37,-1,FALSE
43,3,2015-04-01,6708,584,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,4,1,14,0,11.49,-1,FALSE
3,1,2015-07-20,5798,671,1,0,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,7,20,30,0,8.64,103,FALSE
22,1,2015-02-02,6257,601,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,2,2,6,0,10.41,-1,FALSE
43,5,2015-03-13,5275,538,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,3,13,11,0,9.8,-1,FALSE
39,6,2014-09-27,2422,380,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,9,27,39,1,6.37,95,FALSE
7,1,2015-02-02,11970,1129,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,2,2,6,0,10.6,22,FALSE
7,1,2014-08-18,13814,1334,1,1,none,1,a,c,24000,4,2013,0,0,0,None,1,2014,8,18,34,0,10.36,16,FALSE
27,6,2015-05-30,8112,908,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,8.93,124,FALSE
43,5,2015-05-15,6761,645,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,5,15,20,0,10.48,-1,FALSE
29,6,2014-11-08,7610,707,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2014,11,8,45,1,10.76,-1,FALSE
48,4,2014-10-02,4089,478,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,10,2,40,0,8.55,29,FALSE
49,6,2015-07-04,7578,562,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,7,4,27,1,13.48,94,FALSE
1,3,2014-12-17,7523,791,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,12,17,51,0,9.51,75,TRUE
8,4,2015-02-26,6350,803,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,2,26,9,0,7.91,4,FALSE
48,4,2015-03-12,2755,346,1,0,none,1,a,a,1060,5,2012,0,0,0,None,1,2015,3,12,11,0,7.96,34,FALSE
2,5,2015-07-24,3854,468,1,0,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,7,24,30,0,8.24,92,FALSE
48,4,2015-01-15,3928,394,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,1,15,3,0,9.97,32,FALSE
24,3,2014-10-22,9469,817,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,10,22,43,0,11.59,175,FALSE
1,1,2015-06-01,5774,607,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,6,1,23,0,9.51,81,FALSE
5,6,2014-10-11,1837,233,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,10,11,41,1,7.88,0,FALSE
22,3,2015-02-04,4402,505,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,2,4,6,0,8.72,-1,FALSE
48,5,2015-01-30,4650,440,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,1,30,5,0,10.57,32,FALSE
40,6,2014-11-15,4691,668,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,11,15,46,1,7.02,-1,FALSE
39,2,2015-04-07,5024,692,1,0,none,1,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,4,7,15,0,7.26,102,FALSE
15,5,2015-02-20,7151,688,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,20,8,0,10.39,59,FALSE
46,2,2015-07-28,6385,714,1,1,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,7,28,31,0,8.94,118,FALSE
36,1,2015-06-15,11082,1169,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,6,15,25,0,9.48,144,FALSE
34,1,2015-07-20,8104,1025,1,0,none,1,c,a,2240,9,2009,0,0,0,None,1,2015,7,20,30,0,7.91,70,FALSE
1,4,2014-11-20,4963,635,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,11,20,47,0,7.82,74,FALSE
28,4,2015-01-22,3582,468,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,1,22,4,0,7.65,3,FALSE
49,3,2014-10-15,5440,442,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,10,15,42,0,12.31,85,FALSE
50,5,2014-09-19,4371,372,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,9,19,38,0,11.75,58,FALSE
47,1,2014-08-04,9961,1085,1,1,none,1,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,4,32,0,9.18,16,FALSE
40,6,2015-05-16,4817,625,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,16,20,1,7.71,-1,FALSE
30,6,2015-06-27,3822,601,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,6,27,26,1,6.36,16,FALSE
4,6,2014-11-22,10552,1509,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2014,11,22,47,1,6.99,62,FALSE
23,2,2015-01-13,6267,464,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,1,13,3,0,13.51,113,FALSE
14,1,2014-10-13,4721,629,1,0,none,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,10,13,42,0,7.51,7,FALSE
18,1,2014-08-25,6110,715,1,0,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,8,25,35,0,8.55,50,FALSE
31,5,2014-09-12,5458,577,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,9,12,37,0,9.46,26,FALSE
19,6,2014-11-29,6595,566,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,11,29,48,1,11.65,-1,FALSE
4,2,2015-02-10,7914,1180,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,2,10,7,0,6.71,65,FALSE
27,1,2014-12-15,19460,1622,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,12,15,51,0,12,119,TRUE
29,3,2015-07-22,5562,517,1,0,none,1,d,c,2170,0,0,0,0,0,None,0,2015,7,22,30,0,10.76,-1,FALSE
45,2,2015-06-16,6190,435,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,6,16,25,0,14.23,16,FALSE
35,1,2014-11-03,18583,1145,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,11,3,45,0,16.23,169,FALSE
27,4,2015-06-11,7529,958,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,6,11,24,0,7.86,125,FALSE
6,4,2014-12-04,6371,711,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2014,12,4,49,0,8.96,12,FALSE
23,4,2015-04-16,6315,523,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,4,16,16,0,12.07,116,FALSE
2,4,2015-03-12,4065,514,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,3,12,11,0,7.91,88,FALSE
32,3,2015-04-22,3589,516,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,4,22,17,0,6.96,-1,FALSE
38,5,2014-08-15,3942,397,1,0,none,1,d,a,1090,4,2007,0,0,0,None,1,2014,8,15,33,0,9.93,88,FALSE
23,3,2015-02-04,6016,501,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,2,4,6,0,12.01,114,FALSE
24,1,2015-02-16,13704,1021,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,2,16,8,0,13.42,179,FALSE
48,2,2014-09-30,4579,427,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,9,30,40,0,10.72,28,FALSE
45,4,2015-07-30,6063,445,1,1,none,1,d,a,9710,2,2014,0,0,0,None,1,2015,7,30,31,0,13.62,17,FALSE
25,1,2015-06-15,14639,1836,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,15,25,0,7.97,146,FALSE
39,6,2015-02-14,3096,433,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,2,14,7,1,7.15,100,FALSE
40,4,2015-07-02,4413,588,1,1,none,1,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,7,2,27,0,7.51,-1,FALSE
21,5,2014-09-05,5804,524,1,1,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,5,36,0,11.08,179,FALSE
35,3,2014-12-24,6167,496,1,0,none,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,12,24,52,0,12.43,170,FALSE
27,3,2015-02-18,10858,1134,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,2,18,8,0,9.57,121,FALSE
19,1,2015-05-11,6219,647,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,5,11,20,0,9.61,-1,FALSE
22,3,2015-06-10,4114,483,1,0,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,6,10,24,0,8.52,-1,FALSE
10,5,2015-04-10,4792,560,1,0,none,1,a,a,3160,9,2009,0,0,0,None,1,2015,4,10,15,0,8.56,67,FALSE
2,3,2015-02-04,6405,721,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,2,4,6,0,8.88,87,FALSE
43,6,2015-07-04,4167,384,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,7,4,27,1,10.85,-1,FALSE
16,4,2014-10-09,8354,991,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2014,10,9,41,0,8.43,-1,FALSE
19,2,2014-11-04,9458,824,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,11,4,45,0,11.48,-1,FALSE
15,1,2015-01-26,7808,704,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,26,5,0,11.09,58,FALSE
25,3,2014-12-31,7771,925,1,0,none,1,c,a,430,4,2003,0,0,0,None,1,2014,12,31,1,0,8.4,140,FALSE
49,1,2014-08-11,6552,488,1,0,none,1,d,c,18010,9,2007,0,0,0,None,1,2014,8,11,33,0,13.43,83,FALSE
50,4,2014-10-16,2981,281,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,10,16,42,0,10.61,59,FALSE
2,2,2015-01-13,6444,695,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,1,13,3,0,9.27,86,FALSE
13,3,2015-05-13,4786,399,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,13,20,0,11.99,-1,FALSE
5,4,2015-03-12,3580,481,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,3,12,11,0,7.44,0,FALSE
